user_id,age,zip_code,sessions,avg_session_time,clicks_on_ads,converted,median_income,education_index,age_group,income_bin,lat,lon,engagement_score,gender_Female,gender_Male,gender_Other,device_Desktop,device_Mobile,device_Tablet,urban_Rural,urban_Suburban,urban_Urban,cluster
176,47,90811,11,11.4,2,0,76871,0.47,45-55,High,39.811162982036734,-120.05419831441584,0.7098753408648226,1,0,0,1,0,0,1,0,0,2
177,36,94591,7,7.38,2,0,43710,0.8,35-45,Low,33.60731501393962,-114.11830702318915,0.43659914296844565,0,1,0,0,1,0,0,0,1,0
178,42,90222,7,4.64,2,0,53500,0.28,35-45,Low,36.9626403479531,-122.22465838312534,0.3565446045968056,1,0,0,1,0,0,1,0,0,1
179,33,91859,6,15.38,2,1,82010,0.57,25-35,High,41.37786883342964,-120.94429340994897,0.6313790416828984,1,0,0,0,1,0,1,0,0,2
180,64,94085,5,11.96,5,0,47527,0.55,55-65,Low,35.81336159599135,-115.97885004787315,0.5801519283209973,0,1,0,0,0,1,0,0,1,1
181,57,90015,5,15.41,4,0,61809,0.95,55-65,Mid-Low,32.48094980509403,-117.09114542242997,0.6517335410985586,1,0,0,1,0,0,0,0,1,3
182,25,93576,4,6.28,4,0,41013,0.66,18-25,Low,35.64438581792241,-123.75213807370078,0.34602649006622516,1,0,0,1,0,0,0,0,1,0
183,35,91109,5,10.47,2,0,68036,0.8,25-35,Mid-High,34.79408362836721,-118.24439103636216,0.4489676665368133,0,1,0,0,1,0,0,1,0,3
184,45,90297,3,12.48,6,0,66738,0.59,35-45,Mid-High,38.275474947897706,-116.1538966205001,0.5466497857421113,0,1,0,0,1,0,0,1,0,1
185,33,91859,3,13.13,3,0,82010,0.57,25-35,High,33.51028119335113,-116.66651727245254,0.4779898714452668,0,1,0,0,1,0,1,0,0,2
186,36,91790,4,14.32,4,0,70740,0.79,35-45,Mid-High,38.57358204996139,-122.9713222626528,0.5809310479158553,0,1,0,0,1,0,1,0,0,2
187,59,91074,5,7.21,3,0,71510,0.56,55-65,Mid-High,34.44953000630471,-120.88971880561563,0.382937280872614,1,0,0,0,1,0,0,0,1,1
188,34,92555,3,9.81,2,0,79286,0.55,25-35,High,32.2346855672318,-119.16946400672967,0.35177249707830155,1,0,0,1,0,0,0,0,1,0
189,62,92088,7,12.25,4,0,65787,0.44,55-65,Mid-High,32.25755801870747,-118.35695640711467,0.6373198285936892,1,0,0,0,1,0,0,0,1,1
190,30,93862,3,10.59,3,1,61135,0.39,25-35,Mid-Low,36.3102785637729,-119.93307060386375,0.40377873003506043,0,1,0,0,1,0,0,0,1,0
191,24,92329,8,3.62,4,0,61180,0.6,18-25,Mid-Low,41.58864189150439,-121.26665045819506,0.4241332294507207,0,1,0,0,1,0,0,0,1,0
192,44,93899,8,11.91,3,0,103777,0.7,35-45,High,40.14948079080909,-121.70340402111927,0.6371250486949747,1,0,0,0,1,0,0,0,1,3
193,27,93561,6,11.35,4,0,78305,0.9,25-35,High,36.81708830057421,-122.78125821141906,0.5720685625243475,1,0,0,0,1,0,0,0,1,2
194,51,90200,7,8.59,3,0,77377,0.73,45-55,High,35.0034684216625,-121.87447470885989,0.5011686793922867,1,0,0,1,0,0,0,1,0,3
195,53,94403,7,10.6,3,0,81666,0.89,45-55,High,36.98281355720913,-115.05981383526712,0.5598948188546942,0,1,0,0,1,0,1,0,0,3
196,42,95985,6,3.79,6,0,54217,0.58,35-45,Low,40.00585181207749,-121.12240764982764,0.40962212699649386,0,1,0,1,0,0,0,0,1,1
197,23,95097,5,15.13,5,0,91654,0.41,18-25,High,32.35212031014531,-118.3788550246021,0.6727697701597194,0,1,0,0,1,0,0,0,1,2
198,41,92883,8,10.19,4,0,51676,0.53,35-45,Low,41.66063709363587,-114.97426560805293,0.6160888196338138,0,0,1,1,0,0,0,1,0,1
199,35,90066,4,7.8,2,0,74254,0.67,25-35,Mid-High,35.92447866262469,-117.76098513722884,0.3320023373587846,0,1,0,0,1,0,0,1,0,0
200,40,95607,5,15.31,8,0,82917,0.62,35-45,High,35.023554270144636,-121.38563760341138,0.7656797818465134,1,0,0,1,0,0,1,0,0,2
201,23,94990,4,5.12,2,0,65328,0.96,18-25,Mid-Low,37.894076588118175,-118.34567519834943,0.25370081807557465,1,0,0,0,1,0,0,0,1,0
202,46,94526,6,8.43,1,0,88983,0.66,45-55,High,36.7484391321887,-121.9281920155317,0.39910401246591354,0,1,0,0,1,0,0,0,1,3
203,42,92433,4,13.82,7,0,49253,0.68,35-45,Low,34.41514353561915,-120.15338442498782,0.6539735099337748,1,0,0,0,1,0,1,0,0,2
204,34,92519,1,7.12,4,0,57764,0.45,25-35,Mid-Low,40.99691383898569,-118.32067543299746,0.2537008180755746,1,0,0,1,0,0,0,0,1,0
205,63,92228,6,8.14,4,0,63581,0.89,55-65,Mid-Low,39.18955045025487,-117.7723716622371,0.4782820412933386,1,0,0,1,0,0,0,1,0,3
206,41,93438,7,10.26,2,0,54409,0.78,35-45,Low,35.31520151009897,-116.14653719705797,0.5207440592130891,0,1,0,0,1,0,0,0,1,2
207,28,92192,7,11.84,3,0,64001,0.78,25-35,Mid-Low,32.365412498046105,-117.40659849061414,0.5961238800155824,0,1,0,0,1,0,1,0,0,2
208,43,93510,8,10.03,4,0,61568,0.91,35-45,Mid-Low,39.46436115059524,-122.64312026609836,0.611414102064667,0,1,0,0,1,0,0,0,1,2
209,51,90692,6,10.9,4,0,39779,0.71,45-55,Low,41.49324665893141,-123.49160388053676,0.558920919361122,0,1,0,0,1,0,0,1,0,1
210,45,94756,8,10.33,3,0,49729,0.59,35-45,Low,38.907552181889194,-119.54592559187836,0.5909622126996493,1,0,0,0,1,0,0,1,0,1
211,20,91534,10,9.89,4,1,56353,0.44,18-25,Mid-Low,35.718258391137155,-119.8083865220715,0.6852356836774444,1,0,0,0,1,0,0,0,1,2
212,28,94877,1,9.66,3,0,95140,0.6,25-35,High,34.93284080443002,-121.23980882987298,0.2986949746786132,0,1,0,1,0,0,0,0,1,0
213,55,94506,4,9.64,1,0,71890,0.7,45-55,Mid-High,37.18670921653582,-118.32619011920528,0.3565446045968056,1,0,0,0,0,1,0,0,1,3
214,31,93212,5,9.34,4,0,66854,0.84,25-35,Mid-High,36.17401990335567,-119.53363996618016,0.4743864433190495,1,0,0,0,1,0,0,1,0,2
215,43,95338,6,4.08,3,0,76436,1.0,35-45,High,41.83623986011157,-117.27605770527646,0.33044409816906906,0,1,0,0,1,0,0,1,0,3
216,38,91861,5,15.58,7,0,49325,0.35,35-45,Low,36.486112410803734,-123.72784716695062,0.7443513829372808,0,1,0,0,1,0,0,0,1,2
217,56,90309,8,6.38,5,0,57377,0.79,55-65,Mid-Low,39.350330513187274,-123.89549683314351,0.533989092325672,1,0,0,0,1,0,0,1,0,1
218,47,92733,4,8.29,3,0,67604,0.77,45-55,Mid-High,41.63585181394596,-116.37281507469342,0.3755356447214647,1,0,0,0,1,0,0,0,1,3
219,25,95338,3,13.61,2,0,76436,1.0,18-25,High,33.71417875266057,-114.53134861930812,0.4627970393455394,1,0,0,0,1,0,0,1,0,3
220,37,95974,4,15.69,7,0,69546,0.53,35-45,Mid-High,35.86876919465836,-123.0170949494823,0.7086092715231788,0,1,0,0,0,1,0,0,1,2
221,49,95934,6,13.31,1,0,49285,0.61,45-55,Low,35.32373977057668,-116.97215408502957,0.5416828983248929,0,1,0,1,0,0,0,0,1,1
222,39,92519,2,11.84,1,0,57764,0.45,35-45,Mid-Low,37.32474381006028,-116.01818183587977,0.3429100116867939,0,1,0,0,1,0,0,0,1,0
223,24,94838,5,10.99,1,0,62508,0.8,18-25,Mid-Low,35.035554818225116,-122.29846225485099,0.4349435138293729,1,0,0,0,1,0,0,0,1,0
224,26,95769,6,9.05,3,0,75252,0.57,25-35,Mid-High,40.94739701317618,-122.54201290172936,0.4756525126606934,1,0,0,1,0,0,0,1,0,0
225,62,91615,2,11.91,2,1,67572,0.77,55-65,Mid-High,40.48767621347866,-119.24841968720628,0.37417218543046354,0,1,0,1,0,0,0,0,1,3
226,18,94021,9,13.32,2,0,45055,0.54,,Low,32.64789844705848,-118.49360281513808,0.688059992208804,1,0,0,0,1,0,0,0,1,2
227,46,93930,3,13.09,5,0,59636,0.71,45-55,Mid-Low,36.94957304044894,-122.19721490384237,0.5352551616673159,1,0,0,1,0,0,0,0,1,1
228,25,94603,4,13.33,1,0,56524,0.58,18-25,Mid-Low,37.71783552525873,-117.27374490068709,0.4643552785352552,1,0,0,0,1,0,0,0,1,0
229,21,94072,7,8.47,2,0,84080,0.45,18-25,High,39.998065125449415,-116.12490128511831,0.4684456564082587,0,0,1,0,1,0,1,0,0,0
230,52,90692,3,10.1,3,0,39779,0.71,45-55,Low,38.32483612834724,-122.70151899580553,0.3894624074795482,0,1,0,0,1,0,0,1,0,1
231,20,92866,2,4.45,2,0,78071,0.41,18-25,High,35.597178145158836,-123.47530949061269,0.15621347876899103,1,0,0,1,0,0,0,0,1,0
232,62,93911,4,13.99,3,0,63062,0.73,55-65,Mid-Low,34.0281728155863,-118.58873146716822,0.5420724581223219,0,1,0,0,1,0,0,1,0,1
233,57,90297,3,9.77,2,0,66738,0.59,55-65,Mid-High,33.83258364895418,-119.80415835305033,0.3506038176860148,0,1,0,0,1,0,0,1,0,1
234,24,90200,4,4.69,5,0,77377,0.73,18-25,High,35.76165436704115,-120.82641561767679,0.3287884690299961,1,0,0,1,0,0,0,1,0,0
235,44,90051,5,10.77,7,1,48223,0.52,35-45,Low,36.333801730239564,-117.22213203769738,0.6038176860148031,1,0,0,1,0,0,0,0,1,1
236,18,93493,4,13.4,3,0,66626,0.62,,Mid-High,36.28763939420117,-123.56805139724095,0.5248344370860926,1,0,0,1,0,0,0,0,1,2
237,44,95674,7,9.76,0,0,50051,0.89,35-45,Low,34.8191496520676,-119.73799965529129,0.4477015971951694,1,0,0,0,1,0,0,0,1,3
238,33,91889,6,11.43,2,0,70799,0.73,25-35,Mid-High,41.38103432822627,-117.08260544160963,0.5159719516945851,1,0,0,0,0,1,0,0,1,2
239,55,92340,3,8.47,5,0,71415,0.7,45-55,Mid-High,34.35915470580009,-121.61859629181372,0.40027269185820014,1,0,0,0,1,0,0,0,1,3
240,24,90433,10,7.26,4,1,64155,0.63,18-25,Mid-Low,35.39158087460691,-121.24848972982991,0.6083950136345928,0,1,0,0,1,0,0,0,1,2
241,61,90882,2,11.3,6,1,63025,0.49,55-65,Mid-Low,36.27512241979459,-117.593608992994,0.47321776392676274,1,0,0,0,1,0,1,0,0,1
242,40,90066,5,7.49,7,0,74254,0.67,35-45,Mid-High,32.78037829377065,-116.93513770479541,0.5079859758472924,1,0,0,0,1,0,0,1,0,2
243,58,94081,2,10.2,2,0,72651,0.73,55-65,Mid-High,40.59156687284759,-116.54478641589958,0.32421114141020635,0,1,0,0,1,0,0,0,1,3
244,28,90169,3,6.29,4,0,81565,0.25,25-35,High,34.062996797871854,-116.4234422762728,0.3073626801714063,0,1,0,1,0,0,1,0,0,0
245,59,94895,3,9.64,1,0,60682,0.82,55-65,Mid-Low,32.93223242222416,-114.5507532762659,0.3175886248539151,1,0,0,0,1,0,0,1,0,3
246,50,92400,3,12.33,3,1,45426,0.57,45-55,Low,39.74504245674223,-121.68092871243478,0.45461628359953243,1,0,0,0,1,0,0,0,1,1
247,53,90015,5,6.09,4,0,61809,0.95,45-55,Mid-Low,36.97341347413498,-118.78871048661372,0.3794312426957538,1,0,0,0,1,0,0,0,1,3
248,54,90995,4,8.72,4,0,69924,0.7,45-55,Mid-High,41.985606129000374,-115.70396880721532,0.41731593299571484,1,0,0,0,1,0,0,1,0,3
249,58,91838,4,7.56,2,0,68936,0.92,55-65,Mid-High,35.40328973700147,-121.04569734747642,0.3249902610050643,0,1,0,0,1,0,0,0,1,3
250,34,92265,3,13.17,5,0,57280,0.77,25-35,Mid-Low,33.22667669542224,-121.56819494294359,0.5375925204518893,1,0,0,0,0,1,0,1,0,2
251,52,95769,3,10.02,4,0,75252,0.57,45-55,Mid-High,36.38635430441222,-119.31845776418614,0.4163420335021426,1,0,0,1,0,0,0,1,0,3
252,22,93822,3,9.78,4,0,59690,0.79,18-25,Mid-Low,36.335615013207565,-114.58613377683076,0.40932995714842235,1,0,0,0,0,1,0,0,1,0
253,49,90020,9,9.44,5,0,64543,0.66,45-55,Mid-Low,33.24926626966952,-117.81111063951869,0.6623490455784963,1,0,0,0,1,0,0,0,1,2
254,20,92909,2,8.15,4,0,80140,0.57,18-25,High,40.69642919479176,-119.42292369542668,0.3227502921698481,1,0,0,0,1,0,0,1,0,0
255,64,91316,5,5.18,4,0,60300,0.64,55-65,Mid-Low,36.898078217632786,-119.67273072254311,0.35284378652123094,1,0,0,0,1,0,0,1,0,1
256,52,94088,4,9.07,3,0,101199,0.84,45-55,High,39.8585577109434,-119.64906422582197,0.39832489287105566,1,0,0,1,0,0,0,1,0,3
257,31,91917,2,12.79,1,0,90972,0.64,25-35,High,33.11158033066842,-119.29394231468018,0.37066614725360336,0,1,0,0,1,0,0,1,0,3
258,48,93911,2,8.34,6,0,63062,0.73,45-55,Mid-Low,40.11150865014889,-121.75731644460636,0.3867354888975457,1,0,0,0,1,0,0,1,0,3
259,48,95808,7,11.69,3,1,85045,0.67,45-55,High,37.6374331136796,-117.40453999736522,0.5917413322945072,0,1,0,0,1,0,0,0,1,3
260,34,93808,9,5.64,2,0,66151,0.55,25-35,Mid-High,39.8258866911702,-122.5484036092391,0.4636735488897545,0,1,0,0,1,0,0,0,1,0
261,41,93935,7,14.25,3,0,63559,0.33,35-45,Mid-Low,33.48986561615139,-123.19698182792813,0.6665368134008569,1,0,0,0,1,0,0,0,1,1
262,40,91979,2,14.96,3,0,69996,0.87,35-45,Mid-High,39.82372479198389,-122.16313498929323,0.4925009738994936,0,1,0,0,1,0,0,0,1,3
263,35,92822,3,11.63,5,0,46312,0.52,25-35,Low,35.8659529580312,-114.45013300320394,0.49259836384885075,1,0,0,1,0,0,0,1,0,0
264,31,93822,4,10.34,6,1,59690,0.79,25-35,Mid-Low,35.000133496168374,-115.11680957570564,0.5230814179976626,0,1,0,0,0,1,0,0,1,2
265,32,92440,7,7.31,4,0,62444,0.63,25-35,Mid-Low,33.33068229276913,-117.86290753341092,0.4929879236462798,0,1,0,0,1,0,0,0,1,2
266,32,91043,7,3.96,3,1,61945,0.53,25-35,Mid-Low,41.65847748292301,-120.06634011066632,0.3658940397350993,1,0,0,0,1,0,0,1,0,0
267,23,95375,5,11.53,2,0,83228,0.5,18-25,High,32.934982552373704,-122.63175704937805,0.47993767043241126,0,1,0,1,0,0,0,1,0,0
268,44,91790,2,13.46,4,0,70740,0.79,35-45,Mid-High,41.97995032695562,-117.66311259160942,0.47789248149590957,1,0,0,0,1,0,1,0,0,3
269,32,95962,5,9.46,1,0,32839,0.54,25-35,Low,35.872824750883424,-115.0260811348759,0.39024152707440585,0,1,0,0,1,0,0,1,0,0
270,53,95088,5,10.63,2,0,45069,0.72,45-55,Low,36.188314878071736,-122.94022125720447,0.4536423841059602,0,1,0,1,0,0,0,0,1,1
271,25,93297,5,7.06,1,0,52369,0.65,18-25,Low,37.23279584095947,-118.47580014546288,0.320120763537203,0,1,0,0,1,0,0,0,1,0
272,32,94903,5,11.18,4,1,75822,0.4,25-35,High,33.29727056318682,-120.01702614419358,0.5281456953642384,0,1,0,0,1,0,1,0,0,2
273,20,93801,8,13.05,3,0,53310,0.78,18-25,Low,34.51018146693174,-116.87715344087215,0.6704324113751461,1,0,0,0,1,0,0,0,1,2
274,64,92586,3,11.72,9,0,50179,0.54,55-65,Low,35.39937786687451,-119.76720310842978,0.6120958317101675,0,1,0,0,1,0,0,0,1,1
275,30,90997,5,7.41,1,0,60664,0.32,25-35,Mid-Low,39.58923744925843,-114.99886949679546,0.3303467082197117,1,0,0,0,1,0,0,1,0,0
276,58,92405,2,8.45,3,1,94089,0.45,55-65,High,39.26078927299414,-122.03075000989682,0.3022984028048305,1,0,0,0,1,0,1,0,0,3
277,51,90577,6,12.08,4,0,66793,0.62,45-55,Mid-High,36.461408197119056,-120.25851782639876,0.59339696143358,1,0,0,0,1,0,0,0,1,1
278,41,94756,4,8.24,2,0,49729,0.59,35-45,Low,32.36667287677898,-114.75800932134604,0.3448578106739384,1,0,0,0,1,0,0,1,0,0
279,57,90706,11,15.36,0,1,83913,0.33,55-65,High,32.04301000323468,-119.0522066377296,0.7671406310868717,0,1,0,0,1,0,0,0,1,1
280,49,93438,8,16.92,1,0,54409,0.78,45-55,Low,37.33864057930601,-122.52321662890269,0.7250681729645501,0,1,0,0,1,0,0,0,1,2
281,49,95973,4,9.18,1,0,86077,0.69,45-55,High,34.225626227798834,-114.78810937155038,0.3431047915855084,1,0,0,0,1,0,0,0,1,3
282,47,91221,4,18.16,3,0,81461,0.87,45-55,High,38.876091586343,-118.26486667142214,0.6639072847682119,1,0,0,0,1,0,0,1,0,2
283,30,93333,5,10.07,2,0,48588,0.71,25-35,Low,40.2770409477375,-122.61003434094489,0.4372808726139462,1,0,0,0,1,0,0,1,0,0
284,18,91893,5,13.39,2,0,76345,0.54,,High,34.008389316663646,-116.75774538828051,0.5342812621737437,1,0,0,0,1,0,0,0,1,2
285,51,90811,4,10.87,5,0,76871,0.47,45-55,High,36.48832763098681,-116.67972793290315,0.5093494351382938,0,1,0,0,1,0,1,0,0,1
286,32,95410,8,10.17,4,0,61703,0.39,25-35,Mid-Low,36.65384196886631,-114.64413715563998,0.6155044799376704,0,1,0,0,1,0,0,0,1,2
287,61,93774,7,5.98,3,0,96689,0.68,55-65,High,35.34175937449613,-119.98719596664098,0.4249123490455784,1,0,0,0,1,0,1,0,0,3
288,31,92100,7,9.43,5,0,54475,0.84,25-35,Low,41.92018254259149,-115.64043636670439,0.5841449162446435,1,0,0,0,1,0,0,0,1,2
289,46,91058,2,15.28,1,0,77412,0.44,45-55,High,38.980132058610764,-119.69815619229624,0.4434164394234514,0,1,0,1,0,0,0,0,1,1
290,51,91635,6,11.63,3,0,90081,0.82,45-55,High,39.415647299475594,-120.13462058399222,0.5510323334631867,1,0,0,0,1,0,0,0,1,3
291,35,95364,7,10.14,3,1,67268,0.72,25-35,Mid-High,34.08317432793558,-121.59996917145664,0.546455005843397,0,1,0,0,1,0,0,0,1,2
292,24,90264,3,9.9,3,0,77012,0.38,18-25,High,33.333663898495715,-120.03698741814885,0.38361901051811453,0,1,0,0,1,0,0,1,0,0
293,46,91761,5,11.83,2,0,52474,0.48,45-55,Low,38.67105131037277,-117.36800206272382,0.48870276587456163,1,0,0,1,0,0,0,1,0,1
294,48,95338,3,10.06,2,0,76436,1.0,45-55,High,36.57806184269478,-123.66529791519301,0.3590767432800935,1,0,0,0,1,0,0,1,0,3
295,42,95100,5,11.43,4,0,70924,0.64,35-45,Mid-High,38.129287995491886,-114.14533733996724,0.5354499415660304,1,0,0,0,1,0,0,1,0,2
296,55,95811,5,9.63,4,0,61579,0.69,45-55,Mid-Low,38.462968240991316,-117.67609303120388,0.48285936891312814,0,1,0,0,1,0,0,1,0,1
297,31,93056,6,9.38,3,0,54061,0.47,25-35,Low,32.54429382842903,-118.38671955271666,0.4852941176470588,0,1,0,0,1,0,0,1,0,0
298,25,91618,2,6.96,6,0,92429,0.65,18-25,High,33.08180631021211,-115.65932886629362,0.34641604986365404,1,0,0,1,0,0,0,1,0,0
299,44,90536,9,15.36,2,0,71828,0.74,35-45,Mid-High,35.494471283656644,-123.73533487761279,0.7476626412154265,0,1,0,1,0,0,0,0,1,2
300,19,90264,9,6.92,3,0,77012,0.38,18-25,High,36.646299393567055,-123.85886157247896,0.5302882742500974,1,0,0,0,1,0,0,1,0,0
301,34,94404,4,10.9,4,0,32802,0.86,25-35,Low,39.4389850942919,-118.56895760379258,0.4810089598753408,1,0,0,0,1,0,0,0,1,0
302,54,92345,4,8.64,6,0,40706,0.58,45-55,Low,41.679618055631366,-118.05784515347435,0.47341254382547726,1,0,0,1,0,0,0,0,1,1
303,31,94404,2,8.39,3,0,32802,0.86,25-35,Low,41.69225084597352,-116.66066301703817,0.3005453837164005,0,1,0,0,1,0,0,0,1,0
304,42,95026,3,8.73,1,0,97528,0.7,35-45,High,40.96005992533317,-117.09287635322622,0.29100116867939235,1,0,0,0,1,0,0,1,0,3
305,47,93297,10,8.16,3,0,52369,0.65,45-55,Low,35.62275599399665,-114.60230380845866,0.6054733151538761,0,1,0,1,0,0,0,0,1,1
306,46,93353,9,11.0,3,0,101548,0.84,45-55,High,33.96387560991342,-118.7101616187074,0.6494935722633425,0,1,0,0,1,0,0,0,1,3
307,37,91057,8,12.46,6,0,64406,0.87,35-45,Mid-Low,39.47613995937108,-117.53813429454459,0.7408453447604206,0,1,0,0,0,1,0,1,0,2
308,38,92182,6,12.03,1,0,65382,0.37,35-45,Mid-Low,40.827389649759354,-116.89293650429984,0.504285157771718,0,1,0,0,1,0,0,1,0,1
309,39,90169,3,4.6,3,0,81565,0.25,35-45,High,32.78531673764402,-118.49428477388366,0.22876899104012466,1,0,0,0,1,0,1,0,0,0
310,52,92585,6,13.09,5,0,75984,0.72,45-55,High,38.79193102272833,-119.69727832390852,0.6521231008959875,0,1,0,0,1,0,0,0,1,2
311,54,92586,8,12.08,0,0,50179,0.54,45-55,Low,34.548089387550064,-114.80964357105465,0.5544409816906894,0,1,0,1,0,0,0,0,1,1
312,33,95870,5,8.22,4,0,79177,0.78,25-35,High,36.7907560068872,-120.105593245314,0.44166342033502143,0,0,1,0,1,0,0,0,1,3
313,60,95644,5,12.12,3,0,64911,0.51,55-65,Mid-Low,37.46410299116053,-118.55089535614236,0.5263926762758082,0,1,0,0,1,0,0,1,0,1
314,34,90222,2,13.1,3,0,53500,0.28,25-35,Low,34.31880430570595,-115.05006556945972,0.43815738215816113,1,0,0,0,0,1,1,0,0,0
315,33,94990,3,9.08,2,0,65328,0.96,25-35,Mid-Low,37.21646695257098,-123.46650296326318,0.33044409816906894,0,1,0,0,1,0,0,0,1,3
316,19,95425,8,7.94,0,0,64773,0.85,18-25,Mid-Low,41.93726443631631,-123.3008647289593,0.4334826645890144,0,1,0,0,1,0,0,0,1,0
317,21,90477,11,14.83,5,0,71998,0.9,18-25,Mid-High,39.74307154517141,-114.29910830887374,0.8977405531749123,1,0,0,0,1,0,0,1,0,2
318,38,91672,4,15.47,2,0,63726,0.45,35-45,Mid-Low,36.27979668333864,-119.23456621961567,0.5560966108297623,0,1,0,0,1,0,0,0,1,2
319,56,94530,5,12.52,8,1,54682,0.85,55-65,Low,36.99688236515044,-123.30237110035534,0.684164394234515,1,0,0,0,1,0,0,1,0,1
320,51,92619,4,13.73,1,0,63667,0.61,45-55,Mid-Low,40.17824166181824,-116.15035814377018,0.4760420724581223,0,1,0,0,1,0,0,0,1,1
321,47,95485,3,10.46,2,0,28758,0.62,45-55,Low,38.828887156318814,-120.55180082981836,0.37076353720296074,0,1,0,1,0,0,0,0,1,1
322,23,91729,3,13.21,6,0,56420,0.67,18-25,Mid-Low,41.46353008507624,-120.89649384349322,0.567978184651344,0,1,0,0,1,0,0,1,0,2
323,34,95224,5,3.52,5,0,55930,0.99,25-35,Mid-Low,41.40863812183439,-123.94796452838344,0.3335605765485002,0,1,0,1,0,0,0,0,1,3
324,56,95550,4,12.13,4,0,72372,0.67,55-65,Mid-High,33.76155591753131,-117.30015343837717,0.5169458511881575,0,1,0,0,1,0,1,0,0,3
325,42,96084,5,12.07,3,0,39707,0.72,35-45,Low,41.10467361035777,-121.7073541306555,0.5249318270354499,1,0,0,0,0,1,0,1,0,1
326,22,93460,5,12.07,3,0,83169,0.62,18-25,High,34.15783709965829,-118.58934381268126,0.5249318270354499,1,0,0,0,1,0,0,1,0,2
327,22,90433,2,11.37,3,0,64155,0.63,18-25,Mid-Low,32.59451794730692,-119.07265525863409,0.3876119984417607,0,1,0,0,1,0,0,0,1,0
328,37,91407,1,11.39,1,0,84361,0.69,35-45,High,38.83710785997293,-115.23060982516596,0.2908063887806778,0,1,0,0,1,0,0,0,1,3
329,33,94021,1,8.41,0,0,45055,0.54,25-35,Low,32.335687927244905,-120.9155756566062,0.1745227892481496,1,0,0,0,1,0,0,0,1,0
330,58,90866,1,16.1,2,0,51115,0.7,55-65,Low,36.68823014087713,-119.76708818206612,0.4576353720296065,1,0,0,0,1,0,0,0,1,1
331,54,93170,4,14.94,3,0,65024,0.76,45-55,Mid-Low,39.4188827588356,-115.73795674453622,0.5698285936891312,1,0,0,0,1,0,0,1,0,1
332,57,93510,7,17.12,6,0,61568,0.91,55-65,Mid-Low,34.80726571569914,-119.00785109503799,0.8380405142189326,1,0,0,0,1,0,0,0,1,2
333,26,93801,2,8.34,3,0,53310,0.78,25-35,Low,37.48957166346785,-119.04596608002188,0.29908453447604205,0,1,0,0,1,0,0,0,1,0
334,22,92821,2,12.3,3,0,75933,0.68,18-25,High,37.324380490754166,-117.85006291638973,0.41478379431242696,0,1,0,0,1,0,0,0,1,0
335,59,92264,7,12.55,3,0,36919,0.68,55-65,Low,34.47204675550657,-117.77014178483334,0.6168679392286716,1,0,0,1,0,0,0,0,1,1
336,19,91093,1,3.9,4,0,59981,0.58,18-25,Mid-Low,37.39974253664175,-115.23048848047323,0.15962212699649392,1,0,0,1,0,0,0,0,1,0
337,26,90970,6,9.98,4,0,46359,0.54,25-35,Low,34.070035318538956,-118.4224812849817,0.5320412933385276,1,0,0,0,1,0,0,1,0,0
338,60,90264,7,11.04,2,0,77012,0.38,55-65,High,35.349667652625406,-114.6122074814203,0.5435333073626801,0,1,0,0,1,0,0,1,0,1
339,53,95375,3,11.11,3,0,83228,0.5,45-55,High,33.7008324432948,-116.07376732092204,0.41897156213478765,0,0,1,0,1,0,0,1,0,3
340,39,92663,5,7.61,1,0,80217,0.81,35-45,High,36.265244293587706,-121.36240803376893,0.3361901051811452,1,0,0,1,0,0,0,0,1,3
341,39,92340,7,13.18,3,0,71415,0.7,35-45,Mid-High,40.73349972991362,-115.31108168569675,0.6352746396571873,0,1,0,1,0,0,0,0,1,2
342,39,93627,6,11.07,6,0,71786,0.56,35-45,Mid-High,40.54950385084986,-123.72892333582311,0.6223217763926763,1,0,0,0,1,0,0,1,0,2
343,51,90545,11,8.68,6,0,42286,0.31,45-55,Low,35.1364568876027,-115.83792427748583,0.7472730814179974,0,1,0,0,1,0,0,1,0,1
344,46,94946,4,11.94,1,0,65255,0.31,45-55,Mid-Low,32.66203358500013,-118.6185935783899,0.42374366965329185,0,1,0,0,1,0,0,1,0,1
345,55,94327,9,7.24,1,0,49248,0.64,45-55,Low,41.313438218042265,-119.06530024434346,0.48120373977405534,0,1,0,0,1,0,0,1,0,1
346,63,91515,9,11.17,5,0,65121,0.59,55-65,Mid-Low,32.73860001632067,-120.13635564491639,0.7128944292948968,0,1,0,0,1,0,0,0,1,1
347,50,90222,7,9.76,2,1,53500,0.28,45-55,Low,38.101013348750435,-115.65209366131901,0.5061355668095051,0,1,0,0,1,0,1,0,0,1
348,35,92405,5,10.12,2,0,94089,0.45,25-35,High,39.27620049276755,-121.17275352559648,0.4387417218543045,1,0,0,0,1,0,1,0,0,0
349,24,94728,3,8.03,2,0,50864,0.84,18-25,Low,34.131992788795806,-122.81231620915268,0.2997662641215426,0,1,0,0,1,0,0,0,1,0
350,18,96013,4,6.77,1,0,71750,0.57,,Mid-High,38.12700432408122,-119.34289006000498,0.2726918582002337,1,0,0,1,0,0,0,0,1,0
351,50,94072,6,6.57,1,1,84080,0.45,45-55,High,36.8394246278622,-121.59931873670781,0.34476042072458124,0,1,0,0,1,0,1,0,0,3
352,18,96140,4,6.31,1,0,103685,0.45,,High,36.71848347493912,-120.6979920191915,0.25925204518893646,0,1,0,0,1,0,0,1,0,0
