user_id,age,gender,zip_code,device_type,sessions,avg_session_time,clicks_on_ads,converted
557,29,Female,90882,Desktop,3,16.17,4,0
558,33,Female,93809,Mobile,4,15.17,2,0
559,58,Female,91635,Mobile,5,6.8,3,0
560,49,Male,93009,Mobile,4,10.21,3,0
561,32,Female,93255,Mobile,1,14.13,5,0
562,44,Female,95196,Mobile,9,12.51,0,0
563,45,Female,90477,Desktop,3,13.68,2,0
564,34,Male,91488,Mobile,10,10.45,3,0
565,63,Male,92345,Mobile,2,2.58,2,0
566,19,Male,95592,Desktop,2,13.75,3,0
567,53,Female,92054,Desktop,4,11.24,5,0
568,24,Female,91355,Mobile,7,7.57,0,0
569,30,Other,90473,Mobile,5,9.11,1,0
570,32,Male,95649,Desktop,2,11.15,0,0
571,42,Male,94088,Desktop,6,5.87,6,1
572,40,Female,94756,Mobile,6,14.89,1,0
573,39,Female,92560,Mobile,4,9.06,5,0
574,43,Female,96143,Mobile,4,7.01,4,0
575,50,Female,91050,Desktop,3,15.46,1,0
576,28,Male,91892,Mobile,1,6.44,4,0
577,27,Female,94996,Mobile,5,8.06,5,0
578,42,Female,92883,Desktop,4,10.47,4,0
579,54,Female,90731,Mobile,2,10.11,2,0
580,60,Male,91658,Desktop,2,9.64,4,0
581,55,Male,93048,Mobile,8,10.73,2,0
582,58,Male,90706,Mobile,6,9.17,8,1
583,62,Female,95088,Mobile,4,7.46,4,0
584,41,Male,94214,Desktop,4,17.54,1,0
585,57,Male,93576,Desktop,3,15.98,5,0
586,63,Male,94406,Desktop,3,8.61,5,1
587,50,Female,91672,Mobile,5,7.62,2,0
588,34,Male,95693,Mobile,4,11.86,3,0
589,41,Female,91892,Mobile,7,10.63,2,1
590,54,Male,93659,Mobile,7,2.26,5,0
591,19,Male,90731,Mobile,5,8.14,2,1
592,49,Female,91316,Desktop,5,3.33,6,0
593,41,Male,95962,Mobile,4,8.13,5,1
594,26,Male,94728,Desktop,3,12.06,2,0
595,21,Male,95447,Tablet,4,10.93,2,0
596,34,Female,94355,Mobile,2,3.93,3,0
597,34,Female,94355,Desktop,2,9.05,1,0
598,47,Male,95026,Mobile,6,11.18,4,0
599,57,Male,96093,Desktop,7,13.19,1,0
600,28,Other,94304,Mobile,2,10.21,2,0
601,38,Female,91766,Mobile,4,11.0,4,0
602,38,Male,94703,Mobile,7,8.24,3,0
603,35,Female,93168,Tablet,2,8.19,0,0
604,46,Female,93996,Desktop,6,8.47,3,0
605,41,Female,93647,Mobile,5,10.05,4,0
606,27,Male,95026,Tablet,9,5.2,4,0
607,62,Male,95100,Mobile,5,6.24,3,1
608,34,Male,91616,Desktop,3,11.27,7,0
609,35,Female,90566,Mobile,5,9.64,2,0
610,59,Female,91894,Mobile,2,7.05,3,0
611,37,Male,95121,Mobile,15,10.18,4,0
612,54,Female,90682,Mobile,8,7.95,3,1
613,62,Female,90473,Mobile,6,11.07,3,0
614,35,Other,96114,Mobile,4,10.44,3,1
615,34,Female,91311,Mobile,10,9.38,5,0
616,26,Other,94404,Mobile,3,6.67,2,0
617,31,Male,94304,Tablet,3,7.54,7,0
618,46,Female,95931,Mobile,6,7.87,3,0
619,48,Female,95662,Mobile,5,6.52,3,0
620,21,Male,94679,Mobile,6,10.19,2,0
621,35,Male,91761,Mobile,5,10.76,1,0
622,37,Other,90927,Desktop,6,13.25,0,0
623,64,Male,95414,Desktop,6,9.64,6,0
624,60,Female,94327,Mobile,8,10.13,2,0
625,61,Male,90743,Mobile,2,7.63,2,0
626,26,Male,90081,Desktop,5,9.28,4,0
627,30,Male,94852,Desktop,4,11.17,3,0
628,32,Male,90178,Mobile,2,9.73,3,0
629,44,Female,95410,Mobile,6,16.62,0,0
630,32,Female,95297,Mobile,7,7.38,0,0
631,45,Male,91210,Mobile,6,4.94,2,0
632,54,Male,95643,Desktop,9,7.5,1,0
633,36,Male,93130,Mobile,4,14.67,3,0
634,43,Male,94212,Mobile,5,14.28,5,0
635,43,Female,94959,Mobile,3,9.06,3,0
636,42,Male,95693,Mobile,0,10.23,1,0
637,43,Male,90502,Mobile,8,13.2,3,0
638,43,Female,91863,Mobile,5,13.58,5,0
639,63,Male,93164,Desktop,7,3.31,4,1
640,45,Male,94077,Mobile,7,10.98,2,0
641,35,Male,93393,Mobile,5,14.5,1,0
642,49,Female,92292,Mobile,2,11.31,3,0
643,20,Female,94970,Mobile,6,4.4,1,0
644,19,Female,91865,Mobile,3,16.56,2,0
645,50,Male,90600,Mobile,9,12.11,2,1
646,59,Male,95445,Desktop,2,5.68,1,0
647,36,Female,92345,Mobile,3,8.38,4,0
648,34,Female,94366,Desktop,11,12.24,2,0
649,61,Other,94021,Mobile,6,8.82,4,0
650,50,Male,94406,Mobile,1,14.13,3,0
651,29,Male,95410,Mobile,8,12.69,2,0
652,20,Female,95789,Mobile,8,11.43,1,0
653,60,Female,92583,Mobile,8,7.48,5,0
654,43,Female,94173,Mobile,3,11.04,1,0
655,52,Female,93656,Mobile,8,16.46,6,0
656,25,Female,90297,Mobile,7,12.01,4,0
657,53,Female,91600,Mobile,4,12.25,3,0
658,24,Female,95520,Tablet,6,5.9,4,0
659,63,Other,95811,Desktop,7,8.9,4,0
660,63,Female,92706,Mobile,2,10.15,3,0
661,53,Male,95100,Mobile,8,10.27,2,0
662,33,Male,95919,Mobile,14,13.07,3,0
663,41,Female,93647,Mobile,6,6.64,2,0
664,18,Male,92944,Desktop,2,10.81,1,0
665,42,Female,93990,Mobile,3,10.43,2,0
666,27,Male,90032,Mobile,5,14.19,2,0
667,33,Male,93904,Desktop,8,10.78,0,0
668,33,Female,90234,Desktop,5,8.4,1,0
669,25,Male,91618,Desktop,1,3.71,4,0
670,46,Male,90707,Desktop,4,9.58,5,0
671,56,Male,94734,Desktop,7,10.13,3,0
672,45,Female,92978,Mobile,12,9.7,4,0
673,23,Male,91093,Mobile,1,13.87,2,0
674,33,Female,91109,Mobile,6,12.08,5,0
675,37,Male,93576,Mobile,2,8.48,2,1
676,33,Female,94020,Desktop,1,8.32,5,0
677,24,Male,93270,Mobile,12,10.55,1,0
678,58,Male,90411,Mobile,5,6.77,1,1
679,31,Male,93845,Mobile,9,9.34,4,1
680,60,Male,91316,Mobile,3,9.99,2,0
681,43,Female,91719,Desktop,4,7.81,4,0
682,43,Male,90347,Mobile,3,9.31,1,0
683,31,Male,94518,Mobile,1,7.47,3,1
684,24,Female,90402,Mobile,4,17.63,4,0
685,50,Male,91672,Mobile,6,15.08,4,0
686,43,Male,94225,Desktop,5,9.11,0,1
687,62,Female,94085,Mobile,4,6.97,4,0
688,37,Female,91893,Desktop,6,1.1,4,0
689,20,Male,93561,Tablet,4,5.71,5,0
690,21,Male,94088,Tablet,2,12.86,3,0
691,43,Other,90470,Mobile,7,9.6,5,0
692,28,Male,90697,Desktop,3,10.8,2,0
693,19,Other,91175,Mobile,3,11.7,3,1
694,31,Male,91057,Desktop,4,8.68,4,0
695,61,Female,93911,Desktop,4,13.42,4,0
696,47,Male,90502,Desktop,5,11.52,0,0
697,29,Female,90229,Desktop,1,9.43,3,0
698,43,Male,91672,Mobile,1,9.72,4,1
699,61,Female,92058,Mobile,5,13.35,4,0
700,50,Male,94703,Mobile,2,12.41,3,0
701,30,Male,91600,Desktop,2,5.58,4,0
702,31,Female,91721,Mobile,7,13.75,2,0
703,41,Female,94837,Mobile,2,10.89,2,0
704,51,Female,90352,Mobile,5,8.73,6,1
705,61,Male,91979,Mobile,5,7.34,0,0
706,43,Female,91863,Desktop,6,9.29,2,0
707,38,Male,92887,Mobile,6,9.94,5,0
708,45,Other,94852,Desktop,3,7.26,1,0
709,53,Female,94665,Mobile,6,10.95,8,0
710,57,Male,94518,Desktop,9,6.45,3,0
711,19,Female,93685,Mobile,3,2.69,2,0
712,59,Female,90623,Mobile,4,10.2,4,0
713,26,Male,93561,Desktop,3,11.61,0,1
714,40,Female,95644,Mobile,4,12.64,1,0
715,32,Male,95962,Mobile,9,13.55,4,0
716,30,Female,92019,Mobile,3,5.11,2,0
717,40,Male,94946,Mobile,3,10.68,7,0
718,34,Male,91673,Mobile,4,12.71,2,0
719,19,Male,91486,Mobile,6,10.18,3,0
720,37,Female,90765,Mobile,3,9.82,3,1
721,37,Female,95029,Mobile,5,11.46,6,0
722,63,Other,94964,Mobile,2,13.33,1,0
723,20,Male,91222,Mobile,5,10.05,3,0
724,29,Male,92717,Tablet,4,10.85,4,0
725,57,Female,92961,Mobile,11,7.93,6,1
726,19,Female,93786,Desktop,5,7.59,5,0
727,53,Male,94437,Mobile,7,5.45,2,1
728,31,Male,93850,Mobile,5,4.5,3,0
729,33,Female,94128,Mobile,2,11.66,2,1
730,36,Male,91615,Mobile,6,9.56,2,0
731,51,Female,93662,Mobile,5,9.55,7,0
732,61,Female,92400,Mobile,2,12.15,5,0
733,63,Female,92705,Desktop,5,15.54,1,0
734,23,Female,93460,Mobile,4,10.29,1,0
735,30,Male,93832,Desktop,4,6.4,2,0
736,53,Female,90788,Tablet,5,10.19,3,0
737,39,Female,90255,Mobile,4,12.59,1,1
738,35,Male,93164,Mobile,6,4.77,1,0
739,29,Female,93549,Mobile,4,13.56,3,1
740,47,Male,90811,Mobile,6,7.25,4,1
741,57,Female,92088,Mobile,5,14.26,3,0
742,24,Male,94728,Desktop,3,9.58,2,0
743,49,Female,93561,Tablet,3,7.17,4,0
744,36,Male,93312,Desktop,6,11.69,2,0
745,23,Male,94437,Mobile,4,7.93,3,0
746,37,Other,94021,Mobile,5,2.97,1,0
747,44,Female,94406,Mobile,3,9.17,2,0
748,60,Male,91865,Mobile,6,14.95,2,0
749,54,Male,91048,Mobile,8,7.64,6,0
750,24,Male,91696,Mobile,1,4.84,1,0
751,22,Female,91545,Desktop,6,6.79,4,0
752,28,Female,90094,Desktop,5,8.24,4,0
753,32,Female,95565,Mobile,5,14.53,3,0
754,20,Female,96154,Desktop,6,4.75,3,0
755,22,Female,90433,Mobile,9,9.04,0,0
756,40,Male,92555,Mobile,6,6.03,2,0
757,54,Male,92717,Desktop,7,11.38,3,0
758,26,Female,93647,Tablet,3,13.19,2,0
759,32,Female,95496,Mobile,5,11.25,2,0
760,20,Female,90085,Mobile,4,10.51,3,0
761,46,Female,90066,Desktop,7,6.49,1,0
762,23,Female,92192,Mobile,2,8.69,0,1
763,34,Female,90018,Mobile,4,10.14,4,0
764,43,Male,93608,Mobile,8,14.18,3,0
765,38,Male,94964,Desktop,1,6.31,1,0
766,25,Other,92681,Mobile,4,7.74,2,0
767,38,Female,93667,Desktop,12,10.76,4,0
768,28,Male,92408,Mobile,4,13.82,3,0
769,55,Male,91355,Mobile,8,7.98,3,0
770,25,Male,94049,Desktop,6,16.66,3,0
771,59,Male,91624,Mobile,9,8.08,4,0
772,41,Female,90765,Mobile,7,6.62,2,0
773,52,Male,92255,Mobile,5,8.91,4,0
774,31,Female,93561,Desktop,4,7.45,1,0
775,31,Male,95164,Mobile,8,10.45,5,1
776,27,Female,91536,Mobile,2,12.47,4,0
777,29,Male,95113,Mobile,3,12.26,2,0
778,55,Female,95364,Mobile,2,12.33,4,0
779,61,Female,93782,Mobile,4,8.91,1,0
780,63,Female,94039,Desktop,9,10.27,4,0
781,51,Male,93667,Mobile,5,5.37,1,0
782,58,Male,90080,Mobile,4,6.89,2,0
783,27,Male,91355,Mobile,5,12.94,5,0
784,34,Male,93312,Desktop,6,9.38,6,0
785,34,Female,90469,Mobile,4,9.84,2,0
786,20,Female,94173,Mobile,6,11.1,4,0
787,48,Female,92619,Desktop,6,3.58,5,0
788,18,Female,93904,Mobile,7,10.91,4,1
789,29,Male,95228,Mobile,7,8.64,4,0
790,56,Male,95364,Mobile,3,12.37,1,0
791,21,Male,94368,Desktop,5,9.67,2,0
792,59,Female,90260,Mobile,3,7.09,1,0
793,30,Female,93340,Desktop,5,9.23,1,0
794,51,Male,95485,Mobile,5,6.32,5,0
795,59,Male,95643,Mobile,4,13.93,4,0
796,38,Female,95228,Mobile,4,11.11,2,0
797,39,Female,94002,Tablet,4,13.27,4,0
798,21,Female,90682,Mobile,5,12.63,6,0
799,35,Male,95410,Mobile,7,7.69,2,0
800,22,Male,90811,Mobile,2,10.5,7,1
801,36,Other,95496,Mobile,4,11.09,3,1
802,19,Female,90970,Mobile,7,12.09,1,1
803,29,Male,95094,Mobile,2,12.09,1,1
804,34,Female,91311,Mobile,5,8.63,3,0
805,27,Female,93904,Mobile,10,11.86,4,1
806,51,Male,96140,Desktop,9,11.04,6,0
807,23,Male,95931,Tablet,6,7.34,6,1
808,25,Male,93862,Mobile,3,8.17,5,0
809,28,Male,93949,Mobile,10,11.84,1,0
810,29,Female,92822,Mobile,1,9.74,6,0
811,26,Male,90038,Mobile,11,9.73,1,1
812,19,Female,92944,Mobile,2,7.94,2,0
813,25,Other,92628,Mobile,6,13.16,1,0
814,28,Male,95160,Desktop,5,13.99,1,0
815,53,Male,93786,Mobile,9,8.18,3,0
816,27,Female,90566,Mobile,9,12.45,3,1
817,38,Female,95673,Mobile,7,11.92,1,0
818,37,Female,94986,Mobile,9,8.44,3,0
819,25,Male,95485,Desktop,7,8.38,4,1
820,53,Male,95026,Mobile,4,12.1,1,0
821,46,Female,93340,Tablet,2,4.84,4,0
822,59,Other,95704,Mobile,3,3.62,5,0
823,29,Male,95297,Mobile,5,13.77,3,0
824,31,Female,91696,Tablet,4,10.15,1,0
825,38,Male,91534,Mobile,2,11.3,3,0
826,39,Other,93662,Mobile,2,17.38,2,0
827,38,Female,95414,Desktop,3,10.68,4,0
828,61,Male,90970,Mobile,1,11.31,7,0
829,47,Female,92919,Mobile,4,9.37,2,0
830,56,Male,92822,Mobile,4,8.68,1,0
831,37,Male,93822,Mobile,7,6.5,2,1
832,41,Male,91050,Mobile,6,11.77,4,0
833,40,Male,90623,Desktop,1,10.36,2,0
834,24,Male,92829,Mobile,4,7.16,1,0
835,26,Female,91488,Mobile,5,12.92,5,0
836,18,Female,92516,Mobile,5,8.47,3,0
837,43,Male,91345,Mobile,4,10.33,4,0
838,55,Female,91003,Mobile,4,11.72,2,0
839,55,Female,92674,Mobile,9,10.74,2,0
840,61,Other,94044,Desktop,9,9.5,5,0
841,39,Female,91352,Mobile,4,6.03,2,0
842,61,Male,96106,Mobile,7,10.75,1,0
843,27,Male,91861,Mobile,2,13.02,4,0
844,23,Female,90756,Mobile,5,6.62,1,1
845,34,Male,90018,Desktop,6,6.05,1,0
846,55,Male,93460,Mobile,4,14.47,3,0
847,41,Male,90168,Mobile,1,7.08,6,0
848,27,Male,92628,Mobile,5,8.37,3,0
849,25,Male,93935,Mobile,2,9.12,2,0
850,38,Female,94366,Tablet,5,12.5,4,0
851,23,Male,90234,Mobile,7,5.76,3,0
852,38,Female,92134,Mobile,3,9.18,4,1
853,56,Female,90094,Mobile,4,6.56,3,0
854,41,Male,95685,Mobile,5,16.21,3,0
855,50,Male,91790,Mobile,6,8.2,5,0
856,35,Male,95381,Desktop,6,7.08,1,0
857,45,Male,91093,Mobile,5,7.86,1,1
858,49,Male,91838,Desktop,11,9.45,3,0
859,29,Male,95379,Mobile,4,10.47,4,0
860,59,Female,92440,Desktop,2,12.14,3,0
861,44,Female,93526,Mobile,6,7.62,5,0
862,27,Male,90326,Mobile,2,7.73,2,0
863,63,Male,94964,Desktop,10,3.8,3,0
864,59,Female,90882,Mobile,2,6.76,1,0
865,49,Female,91057,Mobile,6,8.15,4,1
866,59,Female,93056,Desktop,3,14.63,3,0
867,43,Female,92555,Mobile,5,10.23,6,1
868,42,Male,94173,Mobile,4,8.96,1,0
869,28,Male,90731,Desktop,5,14.61,3,0
870,40,Female,90677,Tablet,5,9.21,4,0
871,51,Male,95977,Desktop,6,7.48,2,0
872,57,Other,91624,Mobile,2,7.57,0,1
873,40,Female,94085,Mobile,5,6.67,1,0
874,46,Female,90748,Desktop,9,7.6,4,0
875,48,Male,92952,Mobile,6,10.16,1,1
876,24,Female,92619,Desktop,5,9.42,1,0
877,57,Female,95496,Mobile,4,13.14,1,0
878,50,Male,92829,Mobile,5,11.01,2,0
879,38,Male,95160,Mobile,4,12.96,3,0
880,19,Female,91635,Tablet,5,14.15,3,0
881,35,Female,95704,Mobile,4,12.3,6,0
882,64,Male,94837,Tablet,7,7.44,9,1
883,50,Male,93286,Desktop,4,9.46,1,0
884,54,Female,95113,Desktop,5,13.4,4,0
885,51,Female,93024,Desktop,3,14.42,2,0
886,37,Female,91057,Desktop,3,10.63,3,0
887,52,Female,95297,Desktop,3,16.1,1,0
888,35,Male,94946,Mobile,5,8.74,1,0
889,63,Female,94895,Mobile,5,11.23,3,0
890,41,Male,91045,Mobile,1,5.85,3,0
891,25,Female,94970,Mobile,1,10.51,0,0
892,47,Female,94205,Mobile,2,12.25,3,0
893,61,Male,94591,Mobile,5,14.04,5,1
894,27,Male,94526,Desktop,5,1.82,1,0
895,40,Female,91667,Mobile,0,5.67,3,0
896,28,Male,91894,Mobile,3,8.6,0,0
897,19,Male,94658,Desktop,5,3.16,8,0
898,43,Female,93342,Mobile,4,10.6,1,0
899,53,Male,94946,Mobile,4,15.22,1,0
900,50,Female,94199,Desktop,1,9.08,3,0
901,64,Male,92405,Mobile,2,12.59,1,0
902,30,Female,93168,Mobile,6,10.06,4,1
903,57,Male,91666,Mobile,7,7.5,3,0
904,42,Male,92139,Mobile,6,6.5,1,0
905,21,Female,95224,Desktop,6,12.06,1,1
906,59,Female,95364,Mobile,6,12.02,3,0
907,36,Male,95592,Tablet,10,10.18,5,0
908,35,Male,92663,Mobile,11,10.66,1,0
909,54,Female,91057,Mobile,4,15.59,7,1
910,47,Female,92858,Desktop,3,14.64,1,0
911,36,Other,93685,Desktop,5,6.13,5,0
912,40,Other,91213,Mobile,4,5.33,3,1
913,33,Female,94044,Mobile,2,12.07,1,0
914,18,Male,92340,Desktop,4,5.3,3,0
915,29,Female,93009,Mobile,3,11.23,2,0
916,41,Female,96106,Mobile,7,13.13,2,0
917,51,Male,92519,Desktop,6,7.81,7,0
918,25,Male,91182,Mobile,7,9.86,4,0
919,35,Male,91057,Mobile,4,11.92,2,0
920,22,Male,95674,Mobile,5,8.6,4,1
921,43,Male,91245,Desktop,2,12.75,2,0
922,47,Female,90743,Mobile,3,9.26,1,0
923,30,Female,94591,Desktop,4,11.34,1,1
924,36,Female,90255,Mobile,4,5.46,4,1
925,46,Male,92408,Mobile,4,10.19,0,0
926,20,Male,92400,Mobile,9,11.55,4,0
927,43,Female,95414,Mobile,8,8.04,2,1
928,57,Male,93333,Mobile,7,7.89,6,1
929,29,Female,92329,Mobile,4,13.05,4,0
930,19,Other,95097,Desktop,4,12.08,4,0
931,28,Male,92733,Desktop,7,10.46,5,0
932,61,Male,93312,Mobile,3,11.72,3,0
933,45,Male,94355,Desktop,8,5.09,0,0
934,35,Other,93164,Mobile,7,10.19,5,0
935,30,Female,94734,Mobile,4,7.39,3,0
936,54,Female,95966,Mobile,4,9.89,3,0
937,39,Male,91672,Mobile,3,5.49,0,0
938,29,Other,91695,Mobile,5,11.75,1,0
939,19,Male,94877,Mobile,3,6.7,2,0
940,54,Male,95338,Mobile,7,17.85,4,0
941,24,Female,95066,Mobile,5,9.75,1,0
942,43,Female,92260,Tablet,9,8.5,2,0
943,43,Male,93312,Desktop,3,9.47,2,0
944,41,Male,93786,Mobile,5,4.85,4,0
945,29,Male,91329,Desktop,6,9.64,2,0
946,33,Male,93774,Mobile,4,12.7,4,0
947,40,Male,94044,Desktop,3,11.39,3,0
948,57,Other,90158,Mobile,8,8.46,4,0
949,26,Female,95011,Mobile,13,14.21,5,0
950,49,Female,90477,Mobile,1,8.16,3,0
951,32,Female,96106,Mobile,4,8.79,2,0
952,54,Female,90605,Mobile,5,7.33,4,0
953,30,Female,91130,Mobile,3,5.97,7,0
954,22,Female,92519,Mobile,3,12.86,4,0
955,28,Male,95734,Mobile,4,7.83,0,0
956,27,Female,94996,Desktop,3,10.53,1,0
957,30,Female,91175,Mobile,4,8.34,6,0
958,58,Female,93802,Desktop,8,13.47,8,0
959,63,Other,92255,Mobile,4,12.84,3,0
960,32,Male,91043,Mobile,0,5.57,5,1
961,59,Female,90600,Mobile,8,10.81,4,1
962,24,Male,90168,Desktop,2,10.09,1,0
963,57,Female,91903,Mobile,5,12.81,3,0
964,45,Male,92433,Mobile,3,10.73,4,0
965,49,Male,91488,Mobile,4,13.15,5,0
966,52,Male,96084,Mobile,5,12.33,0,1
967,32,Female,90697,Mobile,1,11.45,4,0
968,53,Male,95520,Mobile,9,12.74,1,0
969,38,Female,95094,Desktop,7,8.69,6,1
970,23,Male,93608,Desktop,5,9.05,8,0
971,18,Female,94852,Desktop,6,14.41,1,0
972,21,Female,91175,Mobile,3,13.23,5,0
973,28,Male,90264,Mobile,6,12.35,3,1
974,61,Male,91534,Mobile,4,11.44,4,0
975,43,Female,93024,Desktop,6,4.79,2,0
976,54,Female,94990,Mobile,5,11.37,1,0
977,40,Female,91486,Mobile,11,9.38,4,0
978,46,Male,91407,Desktop,5,13.33,5,0
979,38,Female,95667,Mobile,9,9.02,1,0
980,62,Other,92519,Mobile,7,1.51,0,0
981,62,Male,91043,Mobile,6,11.6,2,0
982,44,Male,94679,Mobile,6,9.16,2,0
983,56,Male,93782,Desktop,7,9.41,2,0
984,57,Female,93608,Mobile,5,10.03,0,0
985,30,Female,95667,Mobile,6,13.96,3,0
986,40,Male,90240,Mobile,6,16.63,5,0
987,33,Male,91615,Mobile,6,10.14,0,0
988,47,Male,95011,Mobile,4,7.29,2,0
989,21,Male,93832,Mobile,7,2.83,4,0
990,57,Male,94871,Mobile,4,15.58,1,1
991,33,Other,90682,Mobile,4,16.62,3,0
992,48,Male,91375,Desktop,7,5.97,1,0
993,59,Male,95558,Mobile,0,10.75,0,0
994,42,Female,95228,Desktop,5,10.26,4,0
995,61,Female,92858,Mobile,4,4.93,1,0
996,29,Female,93935,Mobile,3,10.98,5,0
997,43,Male,96022,Tablet,4,11.88,1,0
998,54,Male,91375,Mobile,4,9.13,2,0
999,50,Female,92408,Mobile,7,10.49,3,0
1000,45,Female,90038,Mobile,5,11.49,3,0
1001,26,Male,91719,Mobile,8,9.89,3,0
1002,29,Female,91200,Mobile,6,9.1,6,0
1003,22,Female,90706,Mobile,5,9.05,6,1
1004,45,Male,90024,Mobile,6,11.82,3,0
1005,52,Female,91130,Mobile,4,11.56,2,0
1006,22,Female,91316,Desktop,2,12.94,5,0
1007,51,Male,91555,Mobile,5,10.84,3,0
1008,63,Female,91873,Mobile,5,12.41,5,0
1009,51,Female,95550,Mobile,9,14.4,4,0
1010,30,Female,94088,Mobile,7,5.91,6,0
1011,56,Male,94173,Mobile,3,11.08,2,0
1012,59,Male,90731,Mobile,2,10.97,2,0
1013,62,Female,94837,Mobile,7,7.55,3,0
1014,31,Male,92663,Desktop,5,12.23,2,0
1015,28,Male,91311,Desktop,5,9.47,3,0
1016,59,Male,92560,Mobile,3,9.42,3,0
1017,55,Male,91221,Desktop,6,4.8,1,0
1018,21,Other,91407,Desktop,2,10.02,1,0
1019,50,Male,95985,Mobile,5,10.36,5,0
1020,24,Other,92100,Tablet,7,13.11,1,0
1021,58,Male,93862,Mobile,4,13.19,7,0
1022,25,Female,91171,Mobile,8,9.57,3,0
1023,54,Male,93911,Mobile,8,11.85,1,0
1024,27,Female,96099,Desktop,8,12.98,2,0
1025,60,Female,95100,Mobile,3,8.44,1,0
1026,32,Male,94218,Mobile,4,7.73,3,0
1027,55,Female,94407,Mobile,8,7.85,9,0
1028,32,Male,92329,Mobile,11,10.6,2,0
1029,22,Female,93468,Mobile,7,8.48,0,0
1030,46,Other,94327,Desktop,8,8.39,3,0
1031,36,Female,92260,Mobile,5,6.46,2,0
1032,27,Female,93786,Mobile,5,13.93,2,0
1033,29,Male,95196,Desktop,6,10.33,4,1
1034,21,Male,90492,Mobile,6,7.33,4,0
1035,48,Male,91624,Mobile,0,14.05,4,0
1036,35,Female,92274,Mobile,8,12.23,3,0
1037,33,Female,95522,Desktop,7,4.73,0,0
1038,57,Male,90539,Mobile,5,9.94,4,1
1039,53,Female,91894,Mobile,3,12.88,1,0
1040,42,Male,91182,Mobile,4,6.04,2,1
1041,40,Male,92852,Desktop,6,6.49,7,1
1042,29,Female,94085,Mobile,4,9.24,3,0
1043,51,Male,94077,Mobile,4,12.29,5,0
1044,53,Female,94728,Mobile,6,13.56,2,0
1045,54,Male,90765,Mobile,3,9.62,3,0
1046,20,Female,90748,Mobile,3,7.29,1,0
1047,26,Male,93942,Mobile,3,9.73,3,0
1048,35,Male,96099,Desktop,5,6.52,1,0
1049,60,Female,93930,Tablet,7,10.99,1,0
1050,52,Female,92054,Mobile,5,7.86,0,0
1051,51,Male,93286,Mobile,6,5.35,1,0
1052,58,Male,93493,Mobile,2,11.62,4,0
1053,31,Female,90080,Desktop,2,7.54,4,0
1054,21,Male,92822,Mobile,5,6.01,5,0
1055,46,Female,90623,Mobile,5,10.98,2,0
1056,58,Female,93286,Desktop,3,5.89,5,0
1057,62,Male,95744,Desktop,9,6.29,1,1
1058,32,Male,93719,Mobile,4,6.82,3,0
1059,45,Female,93212,Mobile,6,13.55,4,0
1060,59,Male,90326,Mobile,6,9.04,3,0
1061,33,Female,90089,Mobile,4,11.38,1,0
1062,29,Male,90325,Desktop,8,12.84,5,0
1063,22,Female,90692,Mobile,5,9.18,5,0
1064,51,Male,95469,Mobile,5,10.13,4,1
1065,59,Female,92182,Desktop,7,11.74,2,0
1066,18,Male,95550,Mobile,6,10.25,2,0
1067,56,Male,93774,Mobile,6,9.39,2,0
1068,49,Female,94526,Mobile,7,10.58,1,1
1069,43,Male,94866,Desktop,6,8.87,7,0
1070,34,Male,93822,Mobile,9,7.99,2,0
1071,44,Male,93774,Mobile,4,8.84,1,0
1072,41,Male,95704,Mobile,5,8.49,3,0
1073,52,Female,90018,Desktop,10,12.39,1,0
1074,63,Female,93270,Mobile,4,4.97,1,1
1075,59,Male,95121,Mobile,1,12.08,3,0
1076,56,Female,94403,Tablet,7,16.88,2,0
1077,43,Female,91043,Desktop,2,10.47,1,0
1078,55,Female,93340,Tablet,7,9.79,0,0
1079,40,Male,94871,Mobile,6,7.66,4,0
1080,39,Female,95445,Desktop,5,5.19,0,0
1081,21,Female,92411,Mobile,5,8.93,5,0
1082,26,Female,90566,Mobile,1,9.83,3,1
1083,21,Male,95799,Mobile,4,4.4,3,0
1084,24,Male,93115,Mobile,7,7.53,3,0
1085,40,Female,91906,Mobile,3,6.96,4,0
1086,19,Male,91311,Mobile,9,12.97,1,0
1087,41,Female,92100,Desktop,6,11.28,2,0
1088,57,Male,96093,Mobile,7,9.24,3,0
1089,48,Female,95555,Mobile,4,10.77,1,0
1090,64,Female,91865,Mobile,4,9.36,3,0
1091,48,Female,94366,Desktop,3,14.53,4,0
1092,64,Female,94087,Mobile,6,10.68,5,0
1093,57,Female,92663,Mobile,2,9.5,2,0
1094,60,Male,95496,Mobile,7,7.46,6,1
1095,51,Female,90200,Desktop,5,12.66,3,0
1096,41,Male,93160,Mobile,1,1.37,4,0
1097,43,Female,95520,Mobile,8,5.91,4,0
1098,33,Male,93990,Mobile,7,14.72,0,0
1099,64,Female,94225,Desktop,1,3.73,6,0
1100,30,Female,95592,Mobile,2,7.46,2,0
1101,32,Male,90218,Mobile,3,11.67,1,1
1102,44,Male,94734,Mobile,7,10.81,2,0
1103,21,Other,94327,Tablet,4,8.97,2,0
1104,33,Male,92535,Mobile,2,8.13,7,0
1105,47,Male,95026,Mobile,6,6.81,3,0
1106,61,Male,91329,Mobile,2,10.84,1,0
1107,47,Other,93009,Mobile,7,8.13,4,0
1108,53,Other,91917,Mobile,3,2.75,1,1
1109,20,Female,90477,Mobile,4,6.19,0,0
